movieId,title,genres,title_name,title_name_tokens,title_mapped
8033,How to Steal a Million (1966),Comedy|Crime|Romance,How to Steal a Million,"{'million', 'to', 'steal', 'how'}",How to Steal a Million
8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",Crime|Horror|Thriller,"Stendhal Syndrome, The (Sindrome di Stendhal, La)","{'syndrome', 'sindrome', 'la', 'stendhal', 'di'}",The Stendhal Syndrome
8042,Mean Streets (1973),Crime|Drama,Mean Streets,"{'mean', 'streets'}",Mean Streets
8043,Jack the Bear (1993),Comedy|Drama,Jack the Bear,"{'jack', 'bear'}",Jack the Bear
8044,I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir,I Am a Fugitive from a Chain Gang,"{'i', 'from', 'gang', 'am', 'fugitive', 'chain'}",I Am a Fugitive from a Chain Gang
8045,Hamburger Hill (1987),Action|Drama|War,Hamburger Hill,"{'hamburger', 'hill'}",Hamburger Hill
8057,Sweet Bird of Youth (1962),Drama,Sweet Bird of Youth,"{'of', 'sweet', 'bird', 'youth'}",Sweet Bird of Youth
8092,Frankenstein Unbound (1990),Drama|Horror|Sci-Fi,Frankenstein Unbound,"{'frankenstein', 'unbound'}",Frankenstein Unbound
8093,Shiri (Swiri) (1999),Action|Drama|Romance|Thriller,Shiri (Swiri),"{'shiri', 'swiri'}",Shiri
8094,Bad Day at Black Rock (1955),Drama|Thriller|Western,Bad Day at Black Rock,"{'day', 'rock', 'bad', 'black', 'at'}",Bad Day at Black Rock
8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy,In China They Eat Dogs (I Kina spiser de hunde),"{'i', 'spiser', 'eat', 'de', 'kina', 'dogs', 'they', 'hunde', 'china', 'in'}",In China They Eat Dogs
8118,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),Action|Adventure|Thriller|War,Delta Force 2 (Delta Force 2: The Colombian Connection),"{'force', 'delta', 'colombian', 'connection', '2'}",Delta Force 2: The Colombian Connection
8119,Crossroads (1986),Drama,Crossroads,{'crossroads'},Crossroads
8121,"Seducing Doctor Lewis (Grande séduction, La) (2003)",Comedy,"Seducing Doctor Lewis (Grande séduction, La)","{'grande', 'la', 'séduction', 'seducing', 'doctor', 'lewis'}",Seducing Doctor Lewis
8125,Sunrise: A Song of Two Humans (1927),Drama|Romance,Sunrise: A Song of Two Humans,"{'of', 'two', 'song', 'humans', 'sunrise'}",Sunrise: A Song of Two Humans
8126,Shock Corridor (1963),Drama,Shock Corridor,"{'shock', 'corridor'}",Shock Corridor
8128,Au revoir les enfants (1987),Drama,Au revoir les enfants,"{'revoir', 'les', 'enfants', 'au'}",Au Revoir les Enfants
8131,Pursuit of Happiness (2001),Comedy|Romance,Pursuit of Happiness,"{'of', 'happiness', 'pursuit'}",Pursuit of Happiness
8132,Gladiator (1992),Action|Drama,Gladiator,{'gladiator'},Gladiator
8136,Indestructible Man (1956),Crime|Horror|Sci-Fi,Indestructible Man,"{'indestructible', 'man'}",Indestructible Man
8137,"Wasp Woman, The (1959)",Horror|Sci-Fi,"Wasp Woman, The","{'wasp', 'woman'}",The Wasp Woman
8138,Attack of the Giant Leeches (1959),Horror|Sci-Fi,Attack of the Giant Leeches,"{'of', 'attack', 'giant', 'leeches'}",Attack of the Giant Leeches
8142,Dead or Alive: Hanzaisha (1999),Action|Crime,Dead or Alive: Hanzaisha,"{'dead', 'hanzaisha', 'alive', 'or'}",Dead or Alive
8143,Lola Montès (1955),Drama,Lola Montès,"{'montès', 'lola'}",Lola Montès
8147,Charly (1968),Drama|Sci-Fi,Charly,{'charly'},Charly
8153,Lust for Life (1956),Drama,Lust for Life,"{'lust', 'life', 'for'}",Lust for Life
8154,"Dolce Vita, La (1960)",Drama,"Dolce Vita, La","{'dolce', 'la', 'vita'}",La Dolce Vita
8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller,Jin Roh: The Wolf Brigade (Jin-Rô),"{'wolf', 'jin', 'jinrô', 'roh', 'brigade'}",Jin-Roh: The Wolf Brigade
8158,Rush (1991),Crime|Drama,Rush,{'rush'},Rush
8167,Captain Blood (1935),Action|Adventure|Romance,Captain Blood,"{'captain', 'blood'}",Captain Blood
8169,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi,*batteries not included,"{'included', 'batteries', 'not'}",Batteries not Included
8183,Educating Rita (1983),Comedy|Drama,Educating Rita,"{'rita', 'educating'}",Educating Rita
8188,Sansho the Bailiff (Sanshô dayû) (1954),Drama,Sansho the Bailiff (Sanshô dayû),"{'bailiff', 'sansho', 'sanshô', 'dayû'}",Sansho the Bailiff
8189,Zazie dans le métro (1960),Comedy,Zazie dans le métro,"{'le', 'dans', 'métro', 'zazie'}",Zazie dans le métro
8190,"Americanization of Emily, The (1964)",Comedy|Drama|War,"Americanization of Emily, The","{'of', 'emily', 'americanization'}",The Americanization of Emily
8191,Anne of the Thousand Days (1969),Drama,Anne of the Thousand Days,"{'of', 'anne', 'days', 'thousand'}",Anne of the Thousand Days
8195,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance,"Avventura, L' (Adventure, The)","{'avventura', 'l', 'adventure'}",L
8196,Beyond the Valley of the Dolls (1970),Comedy|Horror,Beyond the Valley of the Dolls,"{'of', 'dolls', 'beyond', 'valley'}",Beyond the Valley of the Dolls
8197,Hiroshima Mon Amour (1959),Drama|Romance|War,Hiroshima Mon Amour,"{'mon', 'amour', 'hiroshima'}",Hiroshima Mon Amour
8199,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller,Ugetsu (Ugetsu monogatari),"{'ugetsu', 'monogatari'}",Ugetsu
8207,"Day of the Jackal, The (1973)",Crime|Thriller,"Day of the Jackal, The","{'day', 'of', 'jackal'}",The Day of the Jackal
8225,Night of the Living Dead (1990),Horror,Night of the Living Dead,"{'night', 'dead', 'of', 'living'}",Night of the Living Dead
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery,"Maltese Falcon, The (a.k.a. Dangerous Female)","{'female', 'maltese', 'dangerous', 'aka', 'falcon'}",The Maltese Falcon
8232,I Love You Again (1940),Comedy|Drama,I Love You Again,"{'love', 'i', 'you', 'again'}",I Love You Again
8235,Safety Last! (1923),Action|Comedy|Romance,Safety Last!,"{'safety', 'last'}",Safety Last!
8236,While the City Sleeps (1956),Drama|Film-Noir,While the City Sleeps,"{'sleeps', 'city', 'while'}",While the City Sleeps
8238,Little Murders (1971),Comedy|Crime,Little Murders,"{'murders', 'little'}",Little Murders
8239,Viridiana (1961),Comedy|Drama,Viridiana,{'viridiana'},Viridiana
8241,Masterminds (1997),Action|Comedy|Thriller,Masterminds,{'masterminds'},Masterminds
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro),"{'of', 'shiro', 'kariosutoro', 'rupan', 'sansei', 'iii', 'castle', 'lupin', 'no', 'cagliostro'}",Lupin the Third: The Castle of Cagliostro
8254,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance,Arizona Dream,"{'arizona', 'dream'}",Arizona Dream
8261,3 Women (Three Women) (1977),Drama,3 Women (Three Women),"{'3', 'three', 'women'}",3 Women
8264,Grey Gardens (1975),Documentary,Grey Gardens,"{'gardens', 'grey'}",Grey Gardens
8266,Purple Rain (1984),Drama|Musical,Purple Rain,"{'rain', 'purple'}",Purple Rain
8268,Point of No Return (1993),Action|Thriller,Point of No Return,"{'of', 'no', 'point', 'return'}",Point of No Return
8270,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",Comedy|Drama|Romance,"Hairdresser's Husband, The (Le mari de la coiffeuse)","{'la', 'le', 'coiffeuse', 'de', 'hairdressers', 'mari', 'husband'}",Le Silence de la Mer
8275,College (1927),Comedy,College,{'college'},College
8290,Mitchell (1975),Action|Crime,Mitchell,{'mitchell'},Mitchell
8293,Used People (1992),Comedy|Drama,Used People,"{'people', 'used'}",Used People
8302,"Front Page, The (1931)",Comedy|Drama|Romance,"Front Page, The","{'front', 'page'}",The Front Page
8327,Dolls (2002),Drama|Romance,Dolls,{'dolls'},Dolls
8331,"Man Who Came to Dinner, The (1942)",Comedy,"Man Who Came to Dinner, The","{'to', 'came', 'who', 'man', 'dinner'}",The Man Who Came to Dinner
8335,Make Way for Tomorrow (1937),Drama,Make Way for Tomorrow,"{'way', 'tomorrow', 'make', 'for'}",Make Way for Tomorrow
8336,"Major and the Minor, The (1942)",Comedy|Romance,"Major and the Minor, The","{'minor', 'major', 'and'}",The Major and the Minor
8337,"Caine Mutiny, The (1954)",Drama|War,"Caine Mutiny, The","{'caine', 'mutiny'}",The Caine Mutiny
8338,Black Narcissus (1947),Drama,Black Narcissus,"{'black', 'narcissus'}",Black Narcissus
8340,Escape from Alcatraz (1979),Drama|Thriller,Escape from Alcatraz,"{'escape', 'from', 'alcatraz'}",Escape from Alcatraz
8341,Oliver Twist (1948),Adventure|Crime|Drama,Oliver Twist,"{'oliver', 'twist'}",Oliver Twist
8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance,Shrek 2,"{'2', 'shrek'}",Shrek 2
8361,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller,"Day After Tomorrow, The","{'day', 'after', 'tomorrow'}",The Day After Tomorrow
8362,Raising Helen (2004),Comedy|Drama|Romance,Raising Helen,"{'raising', 'helen'}",Raising Helen
8363,Soul Plane (2004),Comedy,Soul Plane,"{'soul', 'plane'}",Soul Plane
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),Drama,Baadasssss! (How to Get the Man's Foot Outta Your Ass),"{'ass', 'to', 'your', 'baadasssss', 'outta', 'get', 'mans', 'foot', 'how'}",How to Murder Your Wife
8366,Saved! (2004),Comedy|Drama,Saved!,{'saved'},Saved!
8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,Harry Potter and the Prisoner of Azkaban,"{'of', 'prisoner', 'and', 'harry', 'azkaban', 'potter'}",Harry Potter and the Prisoner of Azkaban
8369,Mindhunters (2004),Action|Crime|Horror|Mystery|Thriller,Mindhunters,{'mindhunters'},Mindhunters
8370,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",Action|Comedy|Crime|Drama,"Blind Swordsman: Zatoichi, The (Zatôichi)","{'blind', 'swordsman', 'zatôichi', 'zatoichi'}",Zatôichi: The Blind Swordsman
8371,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller,"Chronicles of Riddick, The","{'of', 'riddick', 'chronicles'}",The Chronicles of Riddick
8372,Garfield: The Movie (2004),Animation|Children|Comedy,Garfield: The Movie,"{'movie', 'garfield'}",Garfield
8373,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller,"Stepford Wives, The","{'wives', 'stepford'}",The Stepford Wives
8375,"Hunting of the President, The (2004)",Documentary,"Hunting of the President, The","{'of', 'hunting', 'president'}",The Hunting of the President
8376,Napoleon Dynamite (2004),Comedy,Napoleon Dynamite,"{'dynamite', 'napoleon'}",Napoleon Dynamite
8378,"Doctor, The (1991)",Drama,"Doctor, The",{'doctor'},The Doctor
8379,"Dresser, The (1983)",Drama,"Dresser, The",{'dresser'},The Dresser
8380,Father Hood (1993),Comedy,Father Hood,"{'father', 'hood'}",Father Hood
8382,Hello Again (1987),Comedy,Hello Again,"{'again', 'hello'}",Hello Again
8383,Hope Springs (2003),Comedy|Romance,Hope Springs,"{'springs', 'hope'}",Hope Springs
8385,Lover Come Back (1961),Comedy|Romance,Lover Come Back,"{'come', 'back', 'lover'}",Lover Come Back
8387,Police Academy: Mission to Moscow (1994),Comedy|Crime,Police Academy: Mission to Moscow,"{'to', 'moscow', 'academy', 'mission', 'police'}",Police Academy: Mission to Moscow
8391,Big Wednesday (1978),Comedy|Drama,Big Wednesday,"{'big', 'wednesday'}",Big Wednesday
8402,Book of Love (1990),Comedy|Romance,Book of Love,"{'of', 'love', 'book'}",Book of Love
8405,Hour of the Wolf (Vargtimmen) (1968),Drama|Horror,Hour of the Wolf (Vargtimmen),"{'hour', 'of', 'wolf', 'vargtimmen'}",Hour of the Wolf
8410,Suddenly (1954),Crime|Drama|Film-Noir,Suddenly,{'suddenly'},Suddenly
8424,"Divorcee, The (1930)",Drama|Romance,"Divorcee, The",{'divorcee'},The Divorcee
8425,Meet the Applegates (1991),Comedy,Meet the Applegates,"{'applegates', 'meet'}",Meet the Applegates
8426,Robot Carnival (Roboto kânibauru) (1987),Animation|Comedy|Drama|Fantasy|Sci-Fi,Robot Carnival (Roboto kânibauru),"{'roboto', 'kânibauru', 'robot', 'carnival'}",Robot Carnival
8427,Americathon (1979),Comedy|Sci-Fi,Americathon,{'americathon'},Americathon
8446,Sands of Iwo Jima (1949),Action|Drama|Romance|War,Sands of Iwo Jima,"{'of', 'iwo', 'sands', 'jima'}",Sands of Iwo Jima
8447,This Island Earth (1955),Sci-Fi,This Island Earth,"{'this', 'earth', 'island'}",This Island Earth
8450,Anthony Adverse (1936),Adventure|Romance,Anthony Adverse,"{'anthony', 'adverse'}",Anthony Adverse
8451,Blackboard Jungle (1955),Drama,Blackboard Jungle,"{'blackboard', 'jungle'}",Blackboard Jungle
8454,Luna Papa (1999),Comedy|Drama|Fantasy,Luna Papa,"{'papa', 'luna'}",Luna Papa
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),Crime|Drama|Thriller,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto),"{'of', 'cittadino', 'indagine', 'ogni', 'sospetto', 'investigation', 'su', 'un', 'suspicion', 'di', 'above', 'sopra', 'citizen', 'al'}",Investigation of a Citizen Above Suspicion
8458,To Each His Own (1946),Drama,To Each His Own,"{'to', 'his', 'each', 'own'}",To Each His Own
8459,"Heiress, The (1949)",Drama|Romance,"Heiress, The",{'heiress'},The Heiress
8461,Dragon Seed (1944),Drama|War,Dragon Seed,"{'dragon', 'seed'}",Dragon Seed
8462,Executive Suite (1954),Drama,Executive Suite,"{'suite', 'executive'}",Executive Suite
8463,Johnny Belinda (1948),Drama,Johnny Belinda,"{'belinda', 'johnny'}",Johnny Belinda
8464,Super Size Me (2004),Comedy|Documentary|Drama,Super Size Me,"{'super', 'size', 'me'}",Super Size Me
8465,Johnny Eager (1942),Crime|Drama|Film-Noir|Romance,Johnny Eager,"{'johnny', 'eager'}",Johnny Eager
8477,"Jetée, La (1962)",Romance|Sci-Fi,"Jetée, La","{'jetée', 'la'}",La Jetée
8481,Northwest Passage (1940),Action|Adventure|Drama|Romance|Thriller|Western,Northwest Passage,"{'passage', 'northwest'}",Northwest Passage
8482,"Picture of Dorian Gray, The (1945)",Drama|Fantasy|Horror,"Picture of Dorian Gray, The","{'of', 'dorian', 'picture', 'gray'}",The Picture of Dorian Gray
8484,"Human Condition I, The (Ningen no joken I) (1959)",Drama|War,"Human Condition I, The (Ningen no joken I)","{'i', 'human', 'ningen', 'joken', 'no', 'condition'}",The Human Condition I: No Greater Love
8487,Please Don't Eat the Daisies (1960),Children|Comedy|Musical,Please Don't Eat the Daisies,"{'please', 'daisies', 'eat', 'dont'}",Please Don't Eat the Daisies
8491,White Heat (1949),Crime|Drama|Film-Noir,White Heat,"{'heat', 'white'}",White Heat
8492,"Christmas Carol, A (Scrooge) (1951)",Drama|Fantasy,"Christmas Carol, A (Scrooge)","{'scrooge', 'christmas', 'carol'}",A Christmas Carol
8493,Memphis Belle (1990),Action|Drama|War,Memphis Belle,"{'memphis', 'belle'}",Memphis Belle
8494,"Cincinnati Kid, The (1965)",Drama,"Cincinnati Kid, The","{'cincinnati', 'kid'}",The Cincinnati Kid
8495,Animal Factory (2000),Crime|Drama,Animal Factory,"{'factory', 'animal'}",Animal Factory
8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974),Action|Horror|Sci-Fi,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira),"{'mekagojira', 'godzilla', 'gojira', 'tai', 'vs', 'mechagodzilla'}",Godzilla vs. Mechagodzilla
8501,"Hitcher, The (1986)",Action|Thriller,"Hitcher, The",{'hitcher'},The Hitcher
8502,Show Boat (1951),Drama|Musical|Romance,Show Boat,"{'boat', 'show'}",Show Boat
8506,Fear X (2003),Mystery|Thriller,Fear X,"{'x', 'fear'}",Fear X
8507,Freaks (1932),Crime|Drama|Horror,Freaks,{'freaks'},Freaks
8511,"Immigrant, The (1917)",Comedy,"Immigrant, The",{'immigrant'},The Immigrant
8512,Silent Movie (1976),Comedy,Silent Movie,"{'movie', 'silent'}",Silent Movie
8518,Anna Christie (1930),Drama,Anna Christie,"{'christie', 'anna'}",Anna Christie
8521,Dr. Jekyll and Mr. Hyde (1931),Drama|Horror,Dr. Jekyll and Mr. Hyde,"{'mr', 'and', 'hyde', 'jekyll', 'dr'}",Dr. Jekyll and Mr. Hyde
8526,Around the World in 80 Days (2004),Adventure|Children|Comedy,Around the World in 80 Days,"{'days', 'around', 'world', 'in', '80'}",Around the World in 80 Days
8528,Dodgeball: A True Underdog Story (2004),Comedy,Dodgeball: A True Underdog Story,"{'true', 'dodgeball', 'story', 'underdog'}",DodgeBall: A True Underdog Story
8529,"Terminal, The (2004)",Comedy|Drama|Romance,"Terminal, The",{'terminal'},The Terminal
8530,Dear Frankie (2004),Drama|Romance,Dear Frankie,"{'frankie', 'dear'}",Dear Frankie
8531,White Chicks (2004),Action|Comedy|Crime,White Chicks,"{'chicks', 'white'}",White Chicks
8532,"Door in the Floor, The (2004)",Drama,"Door in the Floor, The","{'in', 'door', 'floor'}",The Door in the Floor
8533,"Notebook, The (2004)",Drama|Romance,"Notebook, The",{'notebook'},The Notebook
8534,Two Brothers (Deux frères) (2004),Adventure|Children|Drama,Two Brothers (Deux frères),"{'two', 'brothers', 'deux', 'frères'}",Two Brothers
8535,De-Lovely (2004),Drama|Musical,De-Lovely,{'delovely'},De-Lovely
8542,"Day at the Races, A (1937)",Comedy|Musical,"Day at the Races, A","{'day', 'at', 'races'}",A Day at the Races
8571,Bob & Carol & Ted & Alice (1969),Comedy|Drama,Bob & Carol & Ted & Alice,"{'bob', 'alice', 'carol', 'ted'}",Bob & Carol & Ted & Alice
8574,"Claymation Christmas Celebration, A (1987)",Animation|Children|Comedy|Musical,"Claymation Christmas Celebration, A","{'christmas', 'claymation', 'celebration'}",Will Vinton's Claymation Christmas Celebration
8575,"Happenstance (Battement d'ailes du papillon, Le) (2001)",Comedy|Drama,"Happenstance (Battement d'ailes du papillon, Le)","{'le', 'happenstance', 'dailes', 'papillon', 'battement', 'du'}",Le Papillon Fantastique
8577,Comandante (2003),Documentary,Comandante,{'comandante'},Comandante
8578,Undead (2003),Action|Comedy|Horror|Sci-Fi,Undead,{'undead'},Undead
8580,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical,Into the Woods,"{'into', 'woods'}",Into the Woods
8581,Pirates of Silicon Valley (1999),Documentary|Drama,Pirates of Silicon Valley,"{'of', 'valley', 'pirates', 'silicon'}",Pirates of Silicon Valley
8582,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War,Manufacturing Consent: Noam Chomsky and the Media,"{'media', 'and', 'manufacturing', 'noam', 'consent', 'chomsky'}",Manufacturing Consent: Noam Chomsky and the Media
8587,Mayor of the Sunset Strip (2003),Documentary,Mayor of the Sunset Strip,"{'of', 'mayor', 'strip', 'sunset'}",Mayor of the Sunset Strip
8588,Killing Me Softly (2002),Drama|Mystery|Romance|Thriller,Killing Me Softly,"{'softly', 'me', 'killing'}",Killing Me Softly
8591,"Philadelphia Experiment, The (1984)",Adventure|Drama|Sci-Fi,"Philadelphia Experiment, The","{'philadelphia', 'experiment'}",The Philadelphia Experiment
8593,Juice (1992),Action|Crime|Drama|Thriller,Juice,{'juice'},Juice
8596,Revenge of the Pink Panther (1978),Comedy|Crime,Revenge of the Pink Panther,"{'of', 'panther', 'pink', 'revenge'}",Revenge of the Pink Panther
8600,Angels with Dirty Faces (1938),Crime|Drama|Film-Noir|Thriller,Angels with Dirty Faces,"{'angels', 'dirty', 'faces', 'with'}",Angels with Dirty Faces
8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),Comedy|Drama,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège),"{'de', 'conduct', 'diables', 'au', 'collège', 'for', 'jeunes', 'conduite', 'zéro', 'zero'}",Zero for Conduct
8604,Taxi (1998),Action|Comedy,Taxi,{'taxi'},Taxi
8605,Taxi 3 (2003),Action|Comedy,Taxi 3,"{'taxi', '3'}",Taxi 3
8607,Tokyo Godfathers (2003),Adventure|Animation|Drama,Tokyo Godfathers,"{'tokyo', 'godfathers'}",Tokyo Godfathers
8609,Our Hospitality (1923),Comedy,Our Hospitality,"{'our', 'hospitality'}",Our Hospitality
8610,All of Me (1984),Comedy|Fantasy,All of Me,"{'of', 'all', 'me'}",All of Me
8611,"Farmer's Daughter, The (1947)",Comedy,"Farmer's Daughter, The","{'daughter', 'farmers'}",The Farmer's Daughter
8614,Overboard (1987),Comedy|Romance,Overboard,{'overboard'},Overboard
8617,Butterfield 8 (1960),Drama,Butterfield 8,"{'8', 'butterfield'}",BUtterfield 8
8620,"Exterminating Angel, The (Ángel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery,"Exterminating Angel, The (Ángel exterminador, El)","{'exterminating', 'ángel', 'exterminador', 'angel', 'el'}",The Exterminating Angel
8622,Fahrenheit 9/11 (2004),Documentary,Fahrenheit 9/11,"{'911', 'fahrenheit'}",Fahrenheit 9/11
8623,Roxanne (1987),Comedy|Romance,Roxanne,{'roxanne'},Roxanne
8626,Dr. Terror's House of Horrors (1965),Horror|Sci-Fi,Dr. Terror's House of Horrors,"{'of', 'horrors', 'dr', 'house', 'terrors'}",Dr. Terror's House of Horrors
